of_720	3.03048
secretory_721	3.03048
iga_722	3.03048
and_723	3.03048
igg_724	3.03048
isotype_725	3.03048
levels_726	3.03048
in_727	3.03048
palatal_728	3.03048
secretions_729	3.03048
of_730	3.03048
denture_731	3.03048
stomatitis_732	3.03048
patients_733	3.03048
with_734	3.03048
denture_735	3.03048
wearers_736	3.03048
having_737	3.03048
clinically_738	3.03048
healthy_739	3.03048
palates_740	3.03048
._741	3.03048
denture_742	3.03048
stomatitis_743	3.03048
is_744	3.03048
an_745	3.03048
inflammatory_746	0.70891
condition_747	0.70891
affecting_748	3.03048
palatal_749	3.03048
mucosa_750	3.03048
covered_751	3.03048
by_752	3.03048
a_753	3.03048
denture_754	3.03048
._755	3.03048
aetiology_756	3.03048
is_757	3.03048
multifactorial_758	3.03048
involving_759	3.03048
poor_760	3.03048
hygiene_761	3.03048
,_762	3.03048
constant_763	3.03048
denture_764	3.03048
wearing_765	3.03048
,_766	3.03048
trauma_767	1.08689
and_768	3.03048
colonisation_769	3.03048
by_770	3.03048
candida_771	3.03048
species_772	3.03048
._773	3.03048
in_774	3.03048
inflamed_775	1.20672
tissues_776	1.20672
raised_777	3.03048
levels_778	3.03048
of_779	3.03048
albumin_780	3.03048
,_781	3.03048
igg_782	3.03048
isotypes_783	3.03048
and_784	3.03048
secretory_785	3.03048
iga_786	3.03048
(_787	3.03048
siga_788	3.03048
)_789	3.03048
would_790	3.03048
be_791	3.03048
expected_792	3.03048
._793	3.03048
siga_794	3.03048
is_795	3.03048
a_796	3.03048
major_797	3.03048
component_798	3.03048
of_799	3.03048
the_800	3.03048
protective_801	3.03048
immunological_802	3.03048
response_803	3.03048
to_804	3.03048
mucosal_805	3.03048
injection_806	3.03048
._807	3.03048
palatal_808	3.03048
secretions_809	3.03048
of_810	3.03048
21_811	3.03048
patients_812	3.03048
with_813	3.03048
denture_814	3.03048
stomatitis_815	3.03048
and_816	3.03048
22_817	3.03048
denture_818	3.03048
wearing_819	3.03048
patients_820	3.03048
with_821	3.03048
clinically_822	3.03048
healthy_823	3.03048
palates_824	3.03048
were_825	3.03048
analysed_826	3.03048
for_827	3.03048
albumin_828	3.03048
,_829	3.03048
igg_830	3.03048
isotypes_831	3.03048
and_832	3.03048
siga_833	3.03048
levels_834	3.03048
._835	3.03048
albumin_836	3.03048
and_837	3.03048
igg_838	3.03048
isotype_839	3.03048
levels_840	3.03048
were_841	3.03048
found_842	3.03048
to_843	3.03048
be_844	3.03048
higher_845	3.03048
in_846	3.03048
denture_847	3.03048
stomatitis_848	3.03048
patients_849	3.03048
compared_850	3.03048
with_851	3.03048
healthy_852	3.03048
palate_853	3.03048
patients_854	3.03048
._855	3.03048
unexpectedly_856	3.03048
,_857	3.03048
siga_858	3.03048
levels_859	3.03048
were_860	3.03048
found_861	3.03048
to_862	3.03048
be_863	3.03048
significantly_864	3.03048
(_865	3.03048
p_866	3.03048
<_867	3.03048
0_868	3.03048
._869	3.03048
05_870	3.03048
)_871	3.03048
lower_872	3.03048
in_873	3.03048
denture_874	3.03048
stomatitis_875	3.03048
patients_876	3.03048
compared_877	3.03048
with_878	3.03048
healthy_879	3.03048
palate_880	3.03048
patients_881	3.03048
._882	3.03048
percutaneous_883	3.03048
mechanical_884	3.03048
support_885	3.03048
for_886	3.03048
the_887	3.03048
failing_888	1.20672
right_889	1.20672
heart_890	1.20672
._891	3.03048
right_892	3.03048
ventricular_893	3.03048
(_894	3.03048
rv_895	3.03048
)_896	3.03048
failure_897	3.03048
is_898	3.03048
an_899	3.03048
increasingly_900	3.03048
common_901	3.03048
clinical_902	3.03048
problem_903	3.03048
that_904	3.03048
may_905	3.03048
require_906	3.03048
mechanical_907	3.03048
support_908	3.03048
._909	3.03048
in_910	3.03048
contrast_911	3.03048
to_912	3.03048
severe_913	3.03048
left_914	3.03048
ventricular_915	3.03048
failure_916	3.03048
,_917	3.03048
rv_918	3.03048
failure_919	3.03048
is_920	3.03048
typically_921	3.03048
more_922	3.03048
reversible_923	3.03048
._924	3.03048
therefore_925	3.03048
,_926	3.03048
application_927	3.03048
of_928	3.03048
shorter_929	3.03048
-_930	3.03048
term_931	3.03048
percutaneous_932	3.03048
support_933	3.03048
devices_934	3.03048
is_935	3.03048
potentially_936	3.03048
attractive_937	3.03048
._938	3.03048
current_939	3.03048
innovations_940	3.03048
promise_941	3.03048
greater_942	3.03048
availability_943	3.03048
of_944	3.03048
such_945	3.03048
percutaneous_946	3.03048
rv_947	1.07953
support_948	3.03048
devices_949	3.03048
._950	3.03048
this_951	3.03048
article_952	3.03048
considers_953	3.03048
the_954	3.03048
available_955	3.03048
mechanical_956	3.03048
approaches_957	3.03048
to_958	3.03048
provide_959	3.03048
hemodynamic_960	3.03048
support_961	3.03048
to_962	3.03048
treat_963	3.03048
profound_964	3.03048
rv_965	3.03048
failure_966	3.03048
in_967	3.03048
the_968	3.03048
common_969	3.03048
clinical_970	3.03048
scenarios_971	3.03048
in_972	3.03048
which_973	3.03048
percutaneous_974	3.03048
mechanical_975	3.03048
rv_976	1.07953
support_977	3.03048
may_978	3.03048
be_979	3.03048
most_980	3.03048
beneficial_981	3.03048
._982	3.03048
tetralogy_983	1.09536
of_984	1.09536
fallot_985	1.09536
with_986	1.08689
levoatrial_987	3.03048
cardinal_988	3.03048
vein_989	3.03048
._990	3.03048
a_991	3.03048
levoatrial_992	3.03048
cardinal_993	3.03048
vein_994	3.03048
is_995	3.03048
a_996	3.03048
rare_997	3.03048
congenital_998	0.64998
anomaly_999	0.64998
of_1000	0.64998
the_1001	0.64998
systemic_1002	0.64998
veins_1003	0.64998
._1004	3.03048
it_1005	3.03048
is_1006	3.03048
frequently_1007	3.03048
associated_1008	3.03048
with_1009	3.03048
left_1010	0.64998
-_1011	0.64998
side_1012	0.64998
obstructive_1013	0.64998
anomalies_1014	0.64998
._1015	3.03048
we_1016	3.03048
report_1017	3.03048
a_1018	3.03048
case_1019	3.03048
of_1020	3.03048
tetralogy_1021	3.03048
of_1022	3.03048
fallot_1023	1.06469
with_1024	3.03048
a_1025	3.03048
levoatrial_1026	3.03048
cardinal_1027	3.03048
vein_1028	3.03048
._1029	3.03048
the_1030	3.03048
innominate_1031	3.03048
vein_1032	3.03048
was_1033	3.03048
absent_1034	3.03048
and_1035	3.03048
two_1036	3.03048
left_1037	3.03048
upper_1038	3.03048
pulmonary_1039	3.03048
veins_1040	3.03048
connected_1041	3.03048
to_1042	3.03048
this_1043	3.03048
vein_1044	3.03048
._1045	3.03048
there_1046	3.03048
were_1047	3.03048
no_1048	3.03048
left_1049	1.20672
-_1050	1.20672
side_1051	1.20672
obstructive_1052	0.70891
anomalies_1053	0.70891
._1054	3.03048
aortic_1055	3.03048
root_1056	3.03048
replacement_1057	3.03048
in_1058	3.03048
cardiac_1059	0.65218
dextroversion_1060	0.71365
._1061	3.03048
adult_1062	3.03048
cardiac_1063	3.03048
surgery_1064	3.03048
in_1065	3.03048
patients_1066	3.03048
with_1067	3.03048
malrotation_1068	0.69742
of_1069	0.69742
the_1070	0.69742
heart_1071	0.69742
is_1072	3.03048
rare_1073	3.03048
._1074	3.03048
a_1075	3.03048
60_1076	3.03048
year_1077	3.03048
-_1078	3.03048
old_1079	3.03048
lady_1080	3.03048
,_1081	3.03048
with_1082	3.03048
known_1083	3.03048
cardiac_1084	1.20672
dextroversion_1085	1.20672
,_1086	3.03048
presented_1087	3.03048
with_1088	3.03048
dyspnoea_1089	1.20672
and_1090	3.03048
pre_1091	1.20672
-_1092	1.20672
syncopal_1093	1.20672
attacks_1094	1.20672
._1095	3.03048
echocardiographical_1096	3.03048
and_1097	3.03048
radiological_1098	3.03048
investigation_1099	3.03048
confirmed_1100	3.03048
the_1101	3.03048
dextroversion_1102	1.20672
,_1103	3.03048
with_1104	3.03048
clockwise_1105	3.03048
rotation_1106	3.03048
of_1107	3.03048
the_1108	3.03048
heart_1109	3.03048
through_1110	3.03048
its_1111	3.03048
longitudinal_1112	3.03048
axis_1113	3.03048
._1114	3.03048
this_1115	3.03048
resulted_1116	3.03048
in_1117	3.03048
the_1118	3.03048
right_1119	3.03048
ventricular_1120	3.03048
outflow_1121	3.03048
tract_1122	3.03048
and_1123	3.03048
pulmonary_1124	3.03048
artery_1125	3.03048
being_1126	3.03048
wrapped_1127	3.03048
anteriorly_1128	3.03048
around_1129	3.03048
the_1130	3.03048
aorta_1131	3.03048
,_1132	3.03048
with_1133	3.03048
posterior_1134	3.03048
displacement_1135	3.03048
of_1136	3.03048
the_1137	3.03048
right_1138	3.03048
atrium_1139	3.03048
._1140	3.03048
the_1141	3.03048
presence_1142	3.03048
of_1143	3.03048
a_1144	3.03048
heavily_1145	3.03048
calcified_1146	1.20672
,_1147	1.20672
bicuspid_1148	0.66045
aortic_1149	0.66045
valve_1150	0.66045
and_1151	3.03048
dilated_1152	0.69742
ascending_1153	0.69742
aorta_1154	0.69742
was_1155	3.03048
also_1156	3.03048
demonstrated_1157	3.03048
._1158	3.03048
at_1159	3.03048
surgery_1160	3.03048
,_1161	3.03048
venous_1162	3.03048
cannulation_1163	3.03048
was_1164	3.03048
established_1165	3.03048
by_1166	3.03048
rotating_1167	3.03048
the_1168	3.03048
heart_1169	3.03048
anticlockwise_1170	3.03048
and_1171	3.03048
access_1172	3.03048
to_1173	3.03048
the_1174	3.03048
aortic_1175	3.03048
valve_1176	3.03048
gained_1177	3.03048
with_1178	3.03048
a_1179	3.03048
more_1180	3.03048
superior_1181	3.03048
oblique_1182	3.03048
aortotomy_1183	3.03048
._1184	3.03048
in_1185	3.03048
the_1186	3.03048
presence_1187	3.03048
of_1188	3.03048
a_1189	3.03048
dilated_1190	3.03048
ascending_1191	3.03048
aorta_1192	3.03048
with_1193	3.03048
a_1194	3.03048
calcified_1195	1.20672
,_1196	1.20672
bicuspid_1197	0.66045
aortic_1198	0.66045
valve_1199	0.66045
,_1200	3.03048
the_1201	3.03048
aortic_1202	3.03048
root_1203	3.03048
was_1204	3.03048
replaced_1205	3.03048
with_1206	3.03048
a_1207	3.03048
valved_1208	3.03048
conduit_1209	3.03048
._1210	3.03048
to_1211	3.03048
the_1212	3.03048
authors_1213	3.03048
'_1214	3.03048
knowledge_1215	3.03048
,_1216	3.03048
this_1217	3.03048
is_1218	3.03048
the_1219	3.03048
first_1220	3.03048
report_1221	3.03048
of_1222	3.03048
an_1223	3.03048
aortic_1224	3.03048
root_1225	3.03048
replacement_1226	3.03048
in_1227	3.03048
a_1228	3.03048
patient_1229	3.03048
with_1230	3.03048
cardiac_1231	1.20672
dextroversion_1232	1.20672
._1233	1.09536
iatrogenic_1234	0.65218
cyanosis_1235	1.08689
and_1236	0.66045
clubbing_1237	0.70891
:_1238	3.03048
25_1239	3.03048
years_1240	3.03048
of_1241	3.03048
chronic_1242	1.06469
hypoxia_1243	0.66045
after_1244	3.03048
the_1245	3.03048
repair_1246	3.03048
of_1247	3.03048
an_1248	3.03048
atrial_1249	3.03048
septal_1250	3.03048
defect_1251	3.03048
._1252	3.03048
a_1253	3.03048
case_1254	3.03048
of_1255	3.03048
sinus_1256	0.65218
venosus_1257	0.65218
atrial_1258	3.03048
septal_1259	3.03048
defect_1260	3.03048
repair_1261	3.03048
of_1262	3.03048
the_1263	3.03048
inferior_1264	3.03048
vena_1265	3.03048
caval_1266	3.03048
type_1267	3.03048
with_1268	3.03048
an_1269	3.03048
unintentional_1270	3.03048
diversion_1271	3.03048
of_1272	3.03048
the_1273	3.03048
inferior_1274	3.03048
vena_1275	3.03048
caval_1276	3.03048
blood_1277	3.03048
to_1278	3.03048
the_1279	3.03048
left_1280	3.03048
atrium_1281	3.03048
is_1282	3.03048
reported_1283	3.03048
._1284	3.03048
long_1285	3.03048
-_1286	3.03048
standing_1287	3.03048
,_1288	3.03048
anatomical_1289	3.03048
,_1290	3.03048
right_1291	3.03048
-_1292	3.03048
to_1293	3.03048
-_1294	3.03048
left_1295	3.03048
shunting_1296	3.03048
with_1297	3.03048
cyanosis_1298	0.69742
and_1299	3.03048
hypoxia_1300	0.66045
are_1301	3.03048
associated_1302	3.03048
with_1303	3.03048
systemic_1304	3.03048
and_1305	3.03048
cerebrovascular_1306	0.70891
complications_1307	0.70891
._1308	3.03048
cardiac_1309	3.03048
risks_1310	3.03048
depend_1311	3.03048
on_1312	3.03048
the_1313	3.03048
presence_1314	3.03048
or_1315	3.03048
absence_1316	3.03048
of_1317	3.03048
pulmonary_1318	1.09536
hypertension_1319	1.09536
,_1320	3.03048
the_1321	3.03048
associated_1322	3.03048
hematological_1323	0.70891
abnormalities_1324	0.70891
and_1325	3.03048
the_1326	3.03048
degree_1327	3.03048
of_1328	3.03048
anatomical_1329	3.03048
,_1330	3.03048
right_1331	3.03048
-_1332	3.03048
to_1333	3.03048
-_1334	3.03048
left_1335	3.03048
shunting_1336	3.03048
._1337	3.03048
cardiac_1338	3.03048
magnetic_1339	3.03048
resonance_1340	3.03048
imaging_1341	3.03048
clarified_1342	3.03048
the_1343	3.03048
etiology_1344	3.03048
of_1345	3.03048
the_1346	3.03048
unexplained_1347	3.03048
cyanosis_1348	0.69742
and_1349	3.03048
delineated_1350	3.03048
the_1351	3.03048
surgical_1352	3.03048
anatomy_1353	3.03048
._1354	3.03048
radioimmunoassay_1355	3.03048
of_1356	3.03048
immunoreactive_1357	3.03048
c_1358	3.03048
-_1359	3.03048
terminal_1360	3.03048
big_1361	3.03048
-_1362	3.03048
endothelin_1363	3.03048
(_1364	3.03048
22_1365	3.03048
-_1366	3.03048
38_1367	3.03048
)_1368	3.03048
._1369	3.03048
endothelin_1370	3.03048
,_1371	3.03048
